onset	duration	trial_type
0.0	1.5	junk
2.125	1.5	failed stop - noncritical
5.0	1.5	go-critical
8.375	1.5	go-critical
10.5	1.5	go-noncritical
12.875	1.5	go-critical
15.375	1.5	go-noncritical
19.75	1.5	failed stop - noncritical
24.25	1.5	go-critical
26.75	1.5	go-noncritical
28.75	1.5	go-critical
30.875	1.5	go-noncritical
33.125	1.5	go-critical
38.25	1.5	go-noncritical
41.75	1.5	succesful stop
44.375	1.5	failed stop - critical
47.5	1.5	go-critical
49.625	1.5	failed stop - critical
52.75	1.5	go-critical
54.75	1.5	failed stop - noncritical
56.75	1.5	failed stop - noncritical
59.25	1.5	go-noncritical
62.5	1.5	go-critical
64.625	1.5	go-noncritical
66.625	1.5	go-noncritical
69.875	1.5	go-critical
72.0	1.5	go-noncritical
74.25	1.5	go-critical
76.625	1.5	go-noncritical
79.375	1.5	go-noncritical
83.375	1.5	go-critical
85.625	1.5	failed stop - critical
89.125	1.5	go-noncritical
92.375	1.5	failed stop - critical
94.875	1.5	go-noncritical
96.875	1.5	go-critical
100.125	1.5	go-critical
102.25	1.5	go-noncritical
104.625	1.5	go-critical
108.125	1.5	failed stop - noncritical
110.5	1.5	go-noncritical
113.25	1.5	go-noncritical
116.25	1.5	go-critical
120.75	1.5	failed stop - critical
122.875	1.5	failed stop - noncritical
128.25	1.5	go-noncritical
131.375	1.5	go-critical
133.625	1.5	go-critical
135.625	1.5	go-critical
137.625	1.5	go-noncritical
139.75	1.5	go-critical
142.25	1.5	go-noncritical
145.125	1.5	failed stop - noncritical
147.25	1.5	go-noncritical
149.375	1.5	succesful stop
153.875	1.5	succesful stop
157.125	1.5	go-critical
159.375	1.5	go-critical
161.375	1.5	go-noncritical
164.5	1.5	go-noncritical
166.625	1.5	go-noncritical
169.0	1.5	go-critical
174.5	1.5	failed stop - noncritical
176.625	1.5	go-critical
178.75	1.5	go-noncritical
180.75	1.5	go-critical
186.125	1.5	go-critical
190.125	1.5	go-noncritical
193.625	1.5	go-critical
197.0	1.5	go-critical
200.125	1.5	go-noncritical
203.125	1.5	failed stop - critical
205.375	1.5	go-critical
208.75	1.5	go-noncritical
210.75	1.5	failed stop - noncritical
214.75	1.5	go-critical
217.125	1.5	go-noncritical
219.25	1.5	go-noncritical
222.125	1.5	failed stop - noncritical
225.625	1.5	succesful stop
229.375	1.5	succesful stop
233.5	1.5	failed stop - noncritical
236.0	1.5	failed stop - critical
238.375	1.5	go-noncritical
240.375	1.5	go-critical
242.375	1.5	go-critical
244.875	1.5	go-critical
247.0	1.5	go-noncritical
249.5	1.5	go-critical
251.5	1.5	go-noncritical
253.625	1.5	failed stop - noncritical
257.625	1.5	go-noncritical
260.375	1.5	go-critical
263.0	1.5	go-noncritical
265.0	1.5	go-noncritical
268.25	1.5	go-critical
270.875	1.5	failed stop - critical
273.875	1.5	go-critical
275.875	1.5	failed stop - noncritical
278.25	1.5	go-critical
282.5	1.5	go-noncritical
285.875	1.5	go-noncritical
288.0	1.5	go-critical
290.125	1.5	go-noncritical
293.375	1.5	failed stop - critical
296.5	1.5	go-critical
298.5	1.5	go-noncritical
300.75	1.5	go-noncritical
302.75	1.5	go-noncritical
305.25	1.5	go-critical
307.625	1.5	go-critical
310.75	1.5	failed stop - noncritical
312.875	1.5	go-noncritical
317.125	1.5	failed stop - critical
321.625	1.5	go-noncritical
323.75	1.5	go-noncritical
327.375	1.5	failed stop - noncritical
329.75	1.5	go-critical
331.875	1.5	succesful stop
335.875	1.5	go-noncritical
338.75	1.5	go-critical
341.0	1.5	go-noncritical
344.5	1.5	go-critical
347.625	1.5	go-critical
350.125	1.5	go-critical
352.5	1.5	go-noncritical
354.5	1.5	go-critical
356.5	1.5	failed stop - noncritical
