onset	duration	trial_type
2.0	1.5	go-noncritical
4.125	1.5	go-critical
7.0	1.5	go-noncritical
9.25	1.5	go-noncritical
12.375	1.5	go-noncritical
14.625	1.5	go-critical
16.625	1.5	failed stop - noncritical
20.5	1.5	go-critical
24.125	1.5	failed stop - critical
26.625	1.5	go-critical
29.125	1.5	failed stop - noncritical
32.625	1.5	go-noncritical
34.625	1.5	go-critical
37.125	1.5	go-critical
39.25	1.5	failed stop - critical
42.25	1.5	go-critical
45.75	1.5	go-critical
48.375	1.5	go-noncritical
50.625	1.5	go-critical
53.375	1.5	go-noncritical
55.5	1.5	go-critical
57.5	1.5	go-noncritical
59.5	1.5	go-noncritical
62.875	1.5	go-noncritical
64.875	1.5	go-critical
68.75	1.5	failed stop - critical
71.0	1.5	succesful stop
74.5	1.5	failed stop - noncritical
76.625	1.5	failed stop - noncritical
80.0	1.5	go-noncritical
82.125	1.5	go-critical
87.125	1.5	go-noncritical
90.25	1.5	junk
92.625	1.5	go-critical
96.375	1.5	failed stop - noncritical
99.0	1.5	go-critical
101.75	1.5	go-noncritical
104.625	1.5	go-noncritical
107.625	1.5	go-critical
110.25	1.5	go-noncritical
112.625	1.5	failed stop - critical
115.875	1.5	go-critical
118.75	1.5	go-noncritical
121.0	1.5	failed stop - noncritical
123.375	1.5	go-noncritical
126.0	1.5	failed stop - critical
129.0	1.5	go-critical
131.75	1.5	go-noncritical
135.125	1.5	go-critical
139.875	1.5	go-noncritical
142.75	1.5	go-critical
146.0	1.5	go-critical
148.75	1.5	go-noncritical
153.125	1.5	go-noncritical
155.25	1.5	go-noncritical
157.25	1.5	go-critical
159.625	1.5	go-noncritical
165.0	1.5	junk
167.875	1.5	succesful stop
172.375	1.5	failed stop - noncritical
174.5	1.5	go-critical
176.875	1.5	succesful stop
179.375	1.5	go-critical
181.375	1.5	go-critical
183.75	1.5	go-critical
185.875	1.5	go-noncritical
188.375	1.5	go-critical
190.875	1.5	go-critical
192.875	1.5	go-noncritical
196.625	1.5	go-critical
198.625	1.5	go-noncritical
202.625	1.5	failed stop - critical
204.875	1.5	succesful stop
208.125	1.5	failed stop - noncritical
212.0	1.5	go-noncritical
214.625	1.5	go-critical
216.875	1.5	failed stop - noncritical
219.5	1.5	go-noncritical
223.875	1.5	go-noncritical
226.375	1.5	go-noncritical
228.75	1.5	go-noncritical
231.0	1.5	failed stop - noncritical
234.25	1.5	go-noncritical
236.875	1.5	go-noncritical
239.5	1.5	go-noncritical
242.125	1.5	go-critical
246.0	1.5	failed stop - noncritical
249.375	1.5	go-noncritical
252.0	1.5	go-critical
257.0	1.5	go-critical
259.375	1.5	go-critical
261.375	1.5	succesful stop
264.875	1.5	go-critical
267.5	1.5	go-critical
271.25	1.5	failed stop - critical
273.625	1.5	succesful stop
278.25	1.5	go-critical
280.625	1.5	go-critical
283.125	1.5	go-noncritical
285.375	1.5	go-critical
288.5	1.5	go-critical
291.0	1.5	go-critical
293.75	1.5	go-noncritical
296.25	1.5	go-noncritical
298.625	1.5	go-noncritical
300.875	1.5	go-noncritical
303.0	1.5	failed stop - noncritical
307.25	1.5	go-critical
309.25	1.5	junk
311.75	1.5	go-noncritical
314.0	1.5	failed stop - critical
316.75	1.5	go-critical
319.25	1.5	failed stop - critical
321.375	1.5	go-critical
324.375	1.5	go-critical
328.875	1.5	go-critical
331.25	1.5	go-noncritical
333.375	1.5	go-noncritical
336.625	1.5	go-noncritical
338.75	1.5	go-noncritical
341.0	1.5	go-critical
343.375	1.5	failed stop - noncritical
345.375	1.5	failed stop - noncritical
347.75	1.5	go-noncritical
350.125	1.5	succesful stop
353.625	1.5	go-critical
358.0	1.5	go-noncritical
